"gene_id","gene_symbol","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100106.22","TRIOBP","11078",1570.44022895948,-0.0897373997036548,0.0640807510674975,-1.44519438606206,0.14840329284357,0.27655826423783
"ENSG00000265590.10","CFAP298-TCP10L","110091775",11.2749164499484,0.141257131481874,0.298562243668583,1.44488077016101,0.148491378599823,0.276642790896894
"ENSG00000011260.14","UTP18","51096",3523.09126409651,0.0667768615854937,0.047004938515168,1.44388284925995,0.148771931781231,0.277135529865967
"ENSG00000186523.15","FAM86B1","85002",104.981937293056,0.222935373894337,0.238372983305145,1.44377225518557,0.148803048839251,0.277163557650041
"ENSG00000084207.18","GSTP1","2950",14.6334904678841,-0.164817105524303,0.304462722877798,-1.44356921545929,0.14886018959992,0.277210110122041
"ENSG00000167272.11","POP5","51367",1911.95844895018,0.0882623761526157,0.0629536670962384,1.44357422083085,0.148858780754322,0.277210110122041
"ENSG00000102158.22","MAGT1","84061",3641.4615338101,-0.0743809619159691,0.0526344333388708,-1.44324947728257,0.148950206357155,0.277339031105401
"ENSG00000188917.15","TRMT2B","79979",1838.65000428594,-0.0840250822392503,0.0598494344814884,-1.4432090812659,0.148961582113495,0.277339031105401
"ENSG00000227070.2","EPS15-AS1","105378720",61.6014398777134,-0.222555207592198,0.265133037523338,-1.44297145761218,0.149028511760449,0.277433691042821
"ENSG00000285278.1","TFAP2A-AS2","109729173",168.895115417065,0.189392649024696,0.161339346056322,1.44272108500111,0.149099057142618,0.277527608170182
"ENSG00000153157.14","SYCP2L","221711",16.7548942522535,0.157327647834959,0.302965186472277,1.44267819087417,0.149111145616659,0.277527608170182
"ENSG00000185163.10","DDX51","317781",1771.02557891705,0.0872225564650624,0.0622075915564372,1.44250707686077,0.149159376616974,0.277587418704688
"ENSG00000155428.12","TRIM74","378108",32.1173919602707,0.211073891042745,0.295407795172009,1.44228965030336,0.149220678665246,0.277671539087272
"ENSG00000113645.15","WWC1","23286",2998.49759015233,-0.0756400745982625,0.0535915708967053,-1.44197418618333,0.149309655973019,0.277807134201175
"ENSG00000125384.7","PTGER2","5732",48.5076459899865,0.222892617786528,0.268270749616686,1.44189958443255,0.14933070346975,0.277816322765837
"ENSG00000236699.9","ARHGEF38","54848",536.296447616056,0.151940549164809,0.117464781969518,1.44168411444936,0.149391507032892,0.27789946395095
"ENSG00000214432.9","VPS33B-DT","101926911",14.4253650385941,-0.159149695072763,0.303009535241967,-1.44137378315583,0.149479112745848,0.27803243943215
"ENSG00000237330.3","RNF223","401934",429.659497676962,-0.146677024094546,0.112928232608454,-1.44041805284527,0.149749159183735,0.278504690961145
"ENSG00000288913.2",NA,NA,15.1400077813706,0.157676120285021,0.302890553361906,1.44001315165529,0.149863678238487,0.278687620757057
"ENSG00000182463.17","TSHZ2","128553",34.2852834862184,-0.209506882683011,0.294314722242705,-1.43983052329751,0.149915353256593,0.278753658465036
"ENSG00000113593.12","PPWD1","23398",1445.16498188703,0.0916725288979918,0.0657427014745341,1.43944398538423,0.150024769668819,0.278927035113028
"ENSG00000178761.15","FAM219B","57184",1214.74869190784,0.0983267150700104,0.0710769607126259,1.43938493848462,0.15004148930232,0.278928050502082
"ENSG00000275765.6","LOC100652758","100652758",22.8135773981135,-0.181660582586786,0.30548792700945,-1.43918389836638,0.150098426183808,0.279003821725151
"ENSG00000280287.1",NA,NA,59.6324150344868,0.223342740332924,0.2574467985241,1.43893334120497,0.15016940992676,0.279105684189772
"ENSG00000138081.22","FBXO11","80204",2721.71198004515,0.0812261044660217,0.0578847834216298,1.4388012992382,0.150206828188524,0.279145146437423
"ENSG00000165300.8","SLITRK5","26050",45.2657245158935,-0.210751238704928,0.292040502786577,-1.43852256126916,0.150285840741436,0.279261890898265
"ENSG00000175155.11","YPEL2","388403",394.716853403244,0.153899473258565,0.119764277973944,1.43842790339165,0.150312680176208,0.279281672303262
"ENSG00000102805.16","CLN5","1203",447.597108942435,-0.155091600372427,0.121428472869666,-1.43807924170469,0.150411571752106,0.279435308244838
"ENSG00000168228.16","ZCCHC4","29063",310.820769816978,-0.165617965959089,0.132658788086807,-1.43792289954194,0.150455931481632,0.279487612487313
"ENSG00000223959.11",NA,NA,2926.47500629463,-0.0798620095413097,0.0568711036498798,-1.43779796609943,0.150491386630001,0.279523366055035
"ENSG00000167257.11","RNF214","257160",660.944100210373,0.120564260943343,0.0890105149469757,1.43768266696377,0.150524113287827,0.2795540445576
"ENSG00000108010.12","GLRX3","10539",3532.32651636702,-0.0643164417215701,0.0454565388610589,-1.43724558960181,0.150648223168153,0.27975441550102
"ENSG00000176732.7","PFN4","375189",25.3958660079343,-0.195509595085553,0.302735992373052,-1.43711222571303,0.150686107909949,0.279794640074826
"ENSG00000155367.16","PPM1J","333926",18.8302436727654,0.157971798390792,0.302843153000425,1.43668114179044,0.150808615795879,0.279961828634632
"ENSG00000231424.3",NA,NA,20.6156377330496,-0.165744212162383,0.304076770187378,-1.43673308061962,0.150793851502591,0.279961828634632
"ENSG00000204442.4","NALF1","728215",26.5732438167865,-0.201988659637611,0.299594852709187,-1.43633224383677,0.150907823174877,0.280115845277572
"ENSG00000108821.14","COL1A1","1277",107.599496711212,-0.207064726668121,0.193955989480759,-1.4357450990246,0.15107488711562,0.280395770899267
"ENSG00000196428.13","TSC22D2","9819",2173.22021943207,-0.0791542689165927,0.0562930564703697,-1.43564201887302,0.151104231685208,0.28042005591769
"ENSG00000139364.11","TMEM132B","114795",7.91022963112973,0.113678023404446,0.289087863536427,1.4354502972493,0.151158822012239,0.280491181883266
"ENSG00000122126.18","OCRL","4952",2690.89062755953,-0.0762473517940314,0.0543619795638407,-1.4352878442499,0.151205090225625,0.280546851644016
"ENSG00000173137.12","ADCK5","203054",406.88698261536,-0.146941894989178,0.113551954294241,-1.43513486157874,0.151248671060613,0.280597523785642
"ENSG00000185361.9","TNFAIP8L1","126282",501.3993988707,0.134290116393349,0.101386841420936,1.4349963457896,0.151288138907,0.280640555403908
"ENSG00000138801.9","PAPSS1","9061",3275.46646096204,-0.0723615286564242,0.0514580724966292,-1.4347634484719,0.151354516938447,0.280733490978754
"ENSG00000006704.11","GTF2IRD1","9569",3082.95707749113,-0.0689535988318265,0.0489776678937465,-1.43448805505945,0.151433035401318,0.280848922306822
"ENSG00000138375.14","SMARCAL1","50485",870.767500237197,-0.112440607714856,0.0826932675734348,-1.43426000270742,0.15149807975744,0.280939342311485
"ENSG00000091127.14","PUS7","54517",4388.27230760305,0.0688536485504412,0.0488116787210972,1.43409314668399,0.151545683373705,0.280956523659223
"ENSG00000206075.14","SERPINB5","5268",15.1741718666208,-0.153005927740188,0.300931597719512,-1.43405622622278,0.151556218230416,0.280956523659223
"ENSG00000173581.8","CCDC106","29903",53.8616901893684,0.220154230991384,0.27327605973687,1.43412340290069,0.151537050503367,0.280956523659223
"ENSG00000165949.13","IFI27","3429",19.5191704677901,0.170532551547448,0.304857256334683,1.43350703515118,0.151712989865843,0.281216919951238
"ENSG00000239857.7","GET4","51608",180.94875214417,-0.18475163749507,0.157110498592555,-1.4333323591223,0.151762878620975,0.281279162245818
"ENSG00000223482.10","NUTM2A-AS1","728190",1169.62784580303,-0.104363778448142,0.0761820782152824,-1.43284835823941,0.151901178090147,0.281505235046495
"ENSG00000170946.15","DNAJC24","120526",512.922400492056,-0.134079860312578,0.101587199050666,-1.43255904048175,0.151983894193031,0.281628262517783
"ENSG00000257176.3","LOC100506606","100506606",28.022290493832,-0.17273584632953,0.304205014131555,-1.43244395785554,0.152016805910042,0.28165898525189
"ENSG00000278716.1",NA,NA,13.1194450007077,0.152006994442923,0.301043406022388,1.43172605519287,0.15222223664676,0.282009312838115
"ENSG00000176531.11","PHLDB3","653583",441.079865101088,-0.140400492443633,0.107561772221211,-1.43147976445242,0.152292762398363,0.282109664911081
"ENSG00000288999.2",NA,NA,32.9039778382385,-0.209516753068648,0.291281984644716,-1.43133994718525,0.152332810364781,0.282153543932017
"ENSG00000102038.16","SMARCA1","6594",61.3473570062635,-0.21821452935606,0.27211135826611,-1.43125413726189,0.152357392935703,0.282168771324004
"ENSG00000165895.19","ARHGAP42","143872",24.1202658539759,0.184753159530521,0.304730152052612,1.43116652691779,0.152382494400798,0.282184956344481
"ENSG00000009780.16","FAM76A","199870",359.022156415814,-0.155192427508652,0.122323528603815,-1.43057016080317,0.152553444435467,0.282471194195196
"ENSG00000175854.15","SWI5","375757",2407.56163630949,0.0970564083622637,0.0704930406284052,1.4303108768374,0.152627814422872,0.282578560122046
"ENSG00000266066.1","POLRMTP1","284167",31.0897744084702,0.183591451580761,0.304646165687499,1.43022592029425,0.152652188366324,0.282593349137572
"ENSG00000232124.3","LOC105372832","105372832",106.936244483607,0.214636961464015,0.214362791872777,1.43015920887799,0.152671329877911,0.282598449616234
"ENSG00000268205.1",NA,NA,1433.29467616884,0.103165982827681,0.075298991381594,1.42991675164773,0.152740913530434,0.282696908644115
"ENSG00000124275.15","MTRR","4552",999.189843763017,0.110311032186567,0.0811374299628056,1.4293020944826,0.152917424278455,0.282993228791311
"ENSG00000119640.9","ACYP1","97",648.262212064952,0.129330408008924,0.097454152656303,1.42873394857461,0.153080716387086,0.283239571726053
"ENSG00000270977.2",NA,NA,69.2545823054006,0.219857921134207,0.237293496814774,1.42872466938543,0.153083384440365,0.283239571726053
"ENSG00000170153.11","RNF150","57484",19.4407250151454,0.172611636491442,0.304517615386361,1.4285486284499,0.153134008343951,0.283302843585045
"ENSG00000179104.9","TMTC2","160335",497.242372001272,0.142978039561331,0.110489358131179,1.42782393055649,0.153342543056599,0.283658210613977
"ENSG00000229739.4","PDC-AS1","102724919",8.15852414380799,0.102318161789533,0.285113455416475,1.42774759525316,0.153364521410988,0.283668440181672
"ENSG00000286883.1",NA,NA,32.2968167819318,-0.182629740790036,0.30363012233475,-1.42728862875835,0.15349671691102,0.283830692677807
"ENSG00000168268.11","NT5DC2","64943",5757.52552655933,-0.0672754778340626,0.0479782508023307,-1.42734167731622,0.153481432979411,0.283830692677807
"ENSG00000133195.12","SLC39A11","201266",1649.7078369543,-0.0859549470282063,0.0620171851688695,-1.4272716252863,0.153501616062038,0.283830692677807
"ENSG00000198959.12","TGM2","7052",21.9994368878032,-0.175327276587499,0.303664625904701,-1.42709657480286,0.153552059659496,0.283893527110599
"ENSG00000240342.3","RPS2P5","100130562",26580.6271688416,0.0584013147909691,0.0400100616159169,1.42688411933154,0.15361329903319,0.283970421913496
"ENSG00000278864.1",NA,NA,102.165243771284,0.216253164988178,0.2222781751366,1.42683804507018,0.153626582190242,0.283970421913496
"ENSG00000115239.24","ASB3","51130",848.181710504592,0.108968590765363,0.0801964610710492,1.42673410866444,0.153656550144583,0.283995377107863
"ENSG00000171462.15","DLK2","65989",12.9887215612945,0.140112639281053,0.297386867498401,1.42643999423654,0.153741376156965,0.284121707372806
"ENSG00000177076.6","ACER2","340485",199.622387312805,-0.185270766325431,0.159036361599032,-1.42622825507943,0.153802466222404,0.284204150055886
"ENSG00000197024.9","ZNF398","57541",1511.89176999593,-0.0982920912319489,0.071950785704116,-1.42586170954817,0.153908263972503,0.284369179394662
"ENSG00000130772.14","MED18","54797",1043.3779932609,0.115429730410264,0.0857227557421656,1.42520923824418,0.154096726676715,0.28462591284852
"ENSG00000013374.17","NUB1","51667",3037.66419390404,0.0678624187633275,0.0484181305243536,1.42522649880858,0.154091738801322,0.28462591284852
"ENSG00000172992.13","DCAKD","79877",1273.76748498153,0.0936853479792209,0.0680331437904254,1.42524108215698,0.154087524670641,0.28462591284852
"ENSG00000178952.11","TUFM","7284",14110.6463523312,0.0588342158261819,0.0417946494602366,1.4250976593196,0.154128973181409,0.28465498730848
"ENSG00000235072.2",NA,NA,30.3045625570734,-0.197061108469861,0.299431409296848,-1.42466856576585,0.154253029752772,0.284774418298226
"ENSG00000179335.20","CLK3","1198",1952.10438726336,0.0814325970128982,0.0586125487632069,1.42460374081944,0.154271778090006,0.284774418298226
"ENSG00000250616.4","YPEL3-DT","101928595",41.7972377033325,-0.206633102439228,0.291515005895023,-1.4245884433184,0.154276202607,0.284774418298226
"ENSG00000141425.18","RPRD1A","55197",4473.88674747842,0.0644782152343149,0.0459500731518584,1.42467542064439,0.154251047321318,0.284774418298226
"ENSG00000279425.1",NA,NA,49.7571188556168,-0.207903578154237,0.290373581995002,-1.42479112182789,0.154217589450362,0.284774418298226
"ENSG00000289405.2",NA,NA,184.974100725368,0.184411719977368,0.157852195836625,1.4238864121657,0.154479355796656,0.28511889662555
"ENSG00000291112.1",NA,NA,27.4582095988748,0.199215691993591,0.299154223245186,1.42349995096502,0.154591276318475,0.285264407381598
"ENSG00000234129.10","HCCS-DT","121847985",49.2606088827026,0.217852677606407,0.270834106223967,1.42354569967365,0.154578024118229,0.285264407381598
"ENSG00000160813.7","PPP1R35","221908",2256.09495630117,-0.0941998378983619,0.0685517845507234,-1.42331848484269,0.154643850793191,0.285330892348279
"ENSG00000239569.5",NA,NA,184.687459709429,-0.186573320307624,0.161742393396669,-1.42312765264463,0.154699153463493,0.285402396302032
"ENSG00000213614.11","HEXA","3073",1927.1460022781,-0.0832288231429066,0.0601517405011115,-1.42240832332243,0.154907748255653,0.285756661291795
"ENSG00000100077.16","GRK3","157",229.756681048902,0.173246551766511,0.143434316090257,1.42226734117602,0.15494865600251,0.285801553092972
"ENSG00000215883.11","CYB5RL","606495",311.611634082441,0.160027499190633,0.128654199852425,1.42214347590566,0.154984603841883,0.285837287761428
"ENSG00000068976.14","PYGM","5837",81.3409652021861,0.218411263810882,0.235661328336404,1.42207640518189,0.155004071566519,0.285842623849037
"ENSG00000007392.17","LUC7L","55692",3214.55770208673,0.0719100338464741,0.0515476133438906,1.42199542075938,0.155027580309652,0.285855410031034
"ENSG00000152404.16","CWF19L2","143884",399.199409756213,0.154098052669846,0.121620415786129,1.42143314775795,0.15519087564055,0.286031337075672
"ENSG00000248099.4","INSL3","3640",16.2867420106531,0.166844515350149,0.303202438346033,1.42149741175826,0.155172205481428,0.286031337075672
"ENSG00000105656.13","ELL","8178",752.663819111246,-0.117215057163709,0.0875819606864649,-1.42138137705963,0.155205917450663,0.286031337075672
"ENSG00000287817.1",NA,NA,34.1078389482201,-0.209313228513366,0.287401858669871,-1.42151499694412,0.155167096880693,0.286031337075672
"ENSG00000100304.13","TTLL12","23170",3692.09583713593,0.0643449859299885,0.0459766923672576,1.42140675396776,0.155198544133208,0.286031337075672
"ENSG00000037965.6","HOXC8","3224",59.3268783754087,0.219349972755354,0.247400277978461,1.42107615725721,0.155294620585236,0.28615802968713
"ENSG00000090615.16","GOLGA3","2802",4848.99711940754,0.0592581786362956,0.042037024036678,1.42103065196333,0.15530784865311,0.28615802968713
"ENSG00000183784.7","DOCK8-AS1","157983",68.89050505723,-0.218156842075651,0.244154804108822,-1.42039103674408,0.155493870809818,0.286470173697908
"ENSG00000167110.19","GOLGA2","2801",6272.62925246109,-0.05826419409449,0.0416402701514349,-1.42030188679916,0.15551981211099,0.286487361639193
"ENSG00000130695.16","CEP85","64793",1140.48373989995,0.0968688163285373,0.0709051559043013,1.4196843701664,0.155699590410941,0.286757276401867
"ENSG00000269054.3",NA,NA,12.2015347058678,-0.141729111126837,0.29708055407222,-1.41970065955649,0.155694846038291,0.286757276401867
"ENSG00000101558.14","VAPA","9218",7298.27649260413,0.0583348243318682,0.0416121449559789,1.41947593633475,0.155760307572167,0.286838469235408
"ENSG00000074416.16","MGLL","11343",633.445981694537,-0.122403958096262,0.0922270742679634,-1.41934119870958,0.155799566452824,0.28688013271892
"ENSG00000178104.22","PDE4DIP","9659",3657.08948646836,-0.0719497361009102,0.0517417374151664,-1.41918931586672,0.155843829986306,0.286890496597201
"ENSG00000175029.17","CTBP2","1488",4953.59613730709,-0.0650432586486309,0.0465578477189642,-1.41912318058802,0.155863106910454,0.286890496597201
"ENSG00000167995.17","BEST1","7439",604.901270198585,-0.123026001980356,0.291520690334386,-1.41923383332404,0.155830855182443,0.286890496597201
"ENSG00000149972.12","CNTN5","53942",16.1430241702872,-0.142152989582788,0.297297883297691,-1.41909357909697,0.155871735655559,0.286890496597201
"ENSG00000161179.14","YDJC","150223",1586.60601573395,-0.0949865087585267,0.0694992781705725,-1.41855963475194,0.156027441061718,0.287146435657921
"ENSG00000124097.8",NA,NA,195.954277879538,-0.207841046294138,0.204112667721294,-1.41807531462595,0.156168777414894,0.287375878712896
"ENSG00000275481.1",NA,NA,16.4008199626037,-0.163497588743862,0.301780382015736,-1.41787359303395,0.15622767330805,0.287453585177705
"ENSG00000272277.1",NA,NA,157.052030971634,-0.207985411948534,0.2032207608172,-1.41766464069853,0.15628869809839,0.287535191743634
"ENSG00000111057.11","KRT18","3875",279070.706045146,-0.0547972979618602,0.037753617248478,-1.41680776520719,0.156539138775473,0.287965225314326
"ENSG00000116455.14","WDR77","79084",2099.1082459999,0.07765000847179,0.0560872248812742,1.41639770854856,0.156659094455238,0.288137060419556
"ENSG00000070756.17","PABPC1","26986",78031.8316605958,-0.0415600073952704,0.0295658484984152,-1.41637423281524,0.156665964023784,0.288137060419556
"ENSG00000232815.1",NA,NA,17.4596684095028,0.157906017555397,0.30128839378786,1.41622046655377,0.156710965406831,0.288189092493731
"ENSG00000260456.7","C16orf95","100506581",65.8308221821422,-0.217019645781498,0.241585474960539,-1.41605563760876,0.156759215289522,0.288247086777173
"ENSG00000108187.16","PBLD","64081",402.78009764807,-0.157420046547142,0.126649112576257,-1.41567986082008,0.156869257412827,0.288418679460726
"ENSG00000228172.5",NA,NA,46.2796607655785,-0.214540606841182,0.27306298833051,-1.41558956656808,0.156895707822064,0.288436560825
"ENSG00000088538.13","DOCK3","1795",19.790140870099,0.169702950239929,0.302888330009541,1.41548557892747,0.156926173702697,0.288441674539837
"ENSG00000109452.13","INPP4B","8821",4337.82319107855,-0.0802271926891095,0.0581510706962573,-1.41546589983675,0.156931939708181,0.288441674539837
"ENSG00000175309.15","PHYKPL","85007",1181.27485976509,0.0942393228529471,0.0690786045194216,1.41533005773051,0.156971746046612,0.288457612977609
"ENSG00000008516.18","MMP25","64386",113.300601397658,-0.202690533451281,0.191173510140878,-1.41532215031441,0.156974063423104,0.288457612977609
"ENSG00000249572.3",NA,NA,76.7177943410342,0.218200489629019,0.252914625362619,1.41496670282271,0.157078258961871,0.288618330924401
"ENSG00000136848.19","DAB2IP","153090",1391.50731141377,-0.100964967437409,0.0744756330859162,-1.4145875230259,0.157189469150751,0.288791902095861
"ENSG00000279968.3","CCDC28A-AS1","100507462",87.5281952809323,0.217365526412432,0.239649643426717,1.41444020477487,0.157232692426139,0.288840542562973
"ENSG00000223658.8","C1GALT1C1L","728819",23.1211949661672,-0.185356286608577,0.301205612302292,-1.41428682925807,0.157277702478099,0.288892454674332
"ENSG00000228857.3",NA,NA,11.6202328479731,-0.142641455660843,0.296973420831703,-1.41361683724829,0.157474434903596,0.289205473844285
"ENSG00000108433.17","GOSR2","9570",1750.0100936602,-0.0852758919236981,0.0621305550438287,-1.41359226396126,0.157481653999286,0.289205473844285
"ENSG00000103740.10","ACSBG1","23205",18.1849927095965,0.13541118716942,0.295205241879964,1.4135249321215,0.15750143590999,0.289211005505078
"ENSG00000084628.10","NKAIN1","79570",46.2734166919851,0.208952542702041,0.286572690965215,1.41340212280948,0.157537521799615,0.289246470877906
"ENSG00000155287.12","SLC25A28","81894",1589.09440060111,0.0906080552123248,0.0662369596785165,1.41311197521503,0.157622802711012,0.289372243512254
"ENSG00000258199.1",NA,NA,12.6937521203924,0.121030354686738,0.290892555513721,1.41291270917268,0.157681391744516,0.289388754065678
"ENSG00000141441.16","GAREM1","64762",967.567362467833,0.113553303515208,0.085188529455466,1.41300606973654,0.157653939427934,0.289388754065678
"ENSG00000100346.18","CACNA1I","8911",24.1390417464047,0.189428273368659,0.300918656080127,1.41291017737326,0.157682136260883,0.289388754065678
"ENSG00000147912.13","FBXO10","26267",274.08466852657,0.174308583739112,0.146917409480269,1.41217712794214,0.157897813282992,0.289753744187963
"ENSG00000272072.1",NA,NA,10.754769079235,-0.119086532584815,0.29004424106209,-1.41184563008652,0.157995419571773,0.289902011483647
"ENSG00000175182.15","FAM131A","131408",354.381279601181,-0.151238583988693,0.120325277045541,-1.41153247851176,0.158087665947638,0.290033034504875
"ENSG00000108828.16","VAT1","10493",3050.24720819392,-0.0743415832537726,0.0538372102937704,-1.41148905231631,0.158100461404403,0.290033034504875
"ENSG00000112200.17","ZNF451","26036",1865.80776207135,0.0970844000443134,0.0714044827100051,1.41140217563555,0.158126061829012,0.290049145107758
"ENSG00000166147.15","FBN1","2200",38.4065866139686,0.203380001765853,0.292548016310994,1.4111689855878,0.158194792732552,0.290144357701329
"ENSG00000006625.18","GGCT","79017",4553.41286335139,-0.0680379128065378,0.0491536513938152,-1.41010820703082,0.158507734295821,0.290671648366663
"ENSG00000132613.16","MTSS2","92154",4541.33322192602,-0.0678333600230699,0.0489976733383564,-1.4100802265843,0.158515995180822,0.290671648366663
"ENSG00000164162.14","ANAPC10","10393",183.078920041085,-0.188610391271398,0.16765810028735,-1.40961563196878,0.158653208706648,0.290861405055262
"ENSG00000198791.12","CNOT7","29883",3559.98220007128,-0.0661554946502964,0.0477273105204318,-1.40967194227382,0.158636573216057,0.290861405055262
"ENSG00000161091.15","MFSD12","126321",2091.02949032032,-0.0845174474236041,0.0616697621818877,-1.40911528921641,0.15880108063131,0.291101555757608
"ENSG00000054277.14","OPN3","23596",1219.02482897727,0.109785384591812,0.0819089938814647,1.40896501546429,0.158845513088391,0.291152058531448
"ENSG00000164411.12","GJB7","375519",209.145291617937,0.173182273497839,0.145488142339723,1.40877487925852,0.158901745430422,0.291196183330103
"ENSG00000262454.4","MIR193BHG","100129781",184.81450311967,-0.184861884612676,0.161989565230456,-1.4087694335193,0.158903356217071,0.291196183330103
"ENSG00000163378.14","EOGT","285203",292.578026799498,0.157254654259332,0.126826303897459,1.40849708542625,0.15898392939568,0.291250992814734
"ENSG00000156599.11","ZDHHC5","25921",3969.99056167603,0.0635775750596049,0.0458137557661534,1.40856993045881,0.158962375433291,0.291250992814734
"ENSG00000105672.15","ETV2","2116",38.5424391112264,-0.207613108502599,0.284394451007343,-1.40853359975966,0.158973124970469,0.291250992814734
"ENSG00000143702.16","CEP170","9859",808.585508656268,0.112470560065975,0.0844744032830903,1.40824275089456,0.15905920124299,0.291357937826511
"ENSG00000213859.8","KCTD11","147040",489.331830122667,-0.140700521421072,0.110044267892716,-1.40794986881699,0.15914591487508,0.291485816475747
"ENSG00000015676.18","NUDCD3","23386",2441.01530538263,-0.0750166103855205,0.0544882592366379,-1.40781803216283,0.159184959441674,0.291526368326548
"ENSG00000287507.1",NA,NA,23.7485807875489,-0.177287887791079,0.301284462455953,-1.40774685566776,0.159206041989507,0.291534019977813
"ENSG00000174684.7","B4GAT1","11041",1065.43492383833,0.127314263858468,0.0972790461570177,1.40750323590122,0.15927821839444,0.291635221831459
"ENSG00000262412.1",NA,NA,14.6755498776745,0.147420238375691,0.29813966901886,1.4070295606747,0.159418623409309,0.291861314152541
"ENSG00000145734.20","BDP1","55814",1681.22761558096,0.0997393669827465,0.0738452915237559,1.40684136120083,0.159474434766619,0.291932502068263
"ENSG00000259687.4",NA,NA,12.2227115977962,-0.145659302047526,0.297481100478172,-1.40655992293796,0.159557924060869,0.292054336484159
"ENSG00000109576.14","AADAT","51166",879.880580078623,-0.109569096975501,0.0821229210766887,-1.40634687786307,0.159621146344493,0.292108052828642
"ENSG00000134882.16","UBAC2","337867",2478.06094205733,-0.0844285887748619,0.0618132136797346,-1.40640305363114,0.15960447404105,0.292108052828642
"ENSG00000178385.15","PLEKHM3","389072",288.535571122094,0.176506099583633,0.15000837225568,1.40605860381439,0.159706723396414,0.292222503072868
"ENSG00000113273.17","ARSB","411",503.852584576355,0.132463451017509,0.102220358164733,1.40602205452222,0.15971757589962,0.292222503072868
"ENSG00000132967.10",NA,NA,663.04168441948,-0.124972222102823,0.0957003212604509,-1.40451129873647,0.160166649524168,0.293008165698992
"ENSG00000227896.2","WAPL-DT","122152326",98.6127269727299,0.214847330832698,0.232390681681187,1.40440608938915,0.160197958620886,0.293008165698992
"ENSG00000147010.19","SH3KBP1","30011",1349.90746123475,0.0924639659974523,0.0681484358407646,1.40441609217555,0.160194981707207,0.293008165698992
"ENSG00000093009.11","CDC45","8318",1869.13215176798,0.0804039762226267,0.0587504574534033,1.40352433860393,0.160460539455864,0.293457313197862
"ENSG00000164066.13","INTU","27152",178.087636890043,0.19111881834772,0.172297790763675,1.40339492778452,0.160499104688734,0.293496719272814
"ENSG00000184232.9","OAF","220323",375.447764947437,0.148450731078184,0.11829956384315,1.403259713258,0.160539406945492,0.293539293064244
"ENSG00000160352.16","ZNF714","148206",947.357271815241,0.132309724321648,0.102300500484033,1.40287601646639,0.160653813866117,0.293717340605857
"ENSG00000129933.21","MAU2","23383",2331.48352811334,0.0813137916713044,0.0595580962699964,1.40211989875509,0.160879445893903,0.294080213295934
"ENSG00000184634.17","MED12","9968",1319.64621396362,0.110015537797404,0.0826073401361504,1.40209661566023,0.160886397567386,0.294080213295934
"ENSG00000044524.11","EPHA3","2042",8.51339366649598,-0.0967010328267491,0.282797794614304,-1.4012407425108,0.16114209460813,0.294516380204727
"ENSG00000206113.11","CFAP99","402160",13.5433826311102,-0.139087573268697,0.295286123999492,-1.40042548740259,0.161385942112177,0.294930799795126
"ENSG00000182732.18","RGS6","9628",309.722714653735,-0.160348129564093,0.131678940044731,-1.40028615275006,0.161427645778588,0.294975755361044
"ENSG00000240875.6","LINC00886","730091",500.055173644103,-0.14060302702986,0.110753968182467,-1.39994282915015,0.161530439245602,0.295132318596213
"ENSG00000286067.1",NA,NA,28.7548892420859,0.172694712466018,0.301157902430937,1.39949688017762,0.1616640332461,0.295345118364644
"ENSG00000184588.18","PDE4B","5142",21.5160478338363,0.17974184094473,0.300536893498496,1.39864241754757,0.161920239680469,0.295689434332463
"ENSG00000287315.1","LOC101927401","101927401",45.3485348242168,-0.211028793788574,0.271423650419796,-1.3985948365569,0.161934515611025,0.295689434332463
"ENSG00000135974.10","C2orf49","79074",1134.20427571237,0.105003456128486,0.0786753958930546,1.39858245860862,0.16193822957614,0.295689434332463
"ENSG00000153015.17","CWC27","10283",1645.05418593264,-0.100918239960703,0.0753894068416923,-1.39867597250827,0.161910172611609,0.295689434332463
"ENSG00000184402.15","SS18L1","26039",1841.45313180079,0.0860308772923892,0.0630225489504358,1.39870544935256,0.161901329438062,0.295689434332463
"ENSG00000143942.5","CHAC2","494143",665.30148711054,0.117237209698452,0.0891118683001493,1.39828162133997,0.162028514640686,0.29582296882207
"ENSG00000172062.17","SMN1","6606",787.350250341106,-0.128270589338995,0.0995302880888177,-1.39819945780674,0.162053179558764,0.295836681980569
"ENSG00000280798.1","LINC00294","283267",535.84439135109,-0.145772250290817,0.116176871732312,-1.3980895615127,0.162086174087524,0.295865596773225
"ENSG00000135437.10","RDH5","5959",15.2138927332287,0.156789279147968,0.299362013799764,1.39786019648442,0.162155053443678,0.295960001237133
"ENSG00000272181.1",NA,NA,10.3031630868722,-0.133857252541388,0.293812254675784,-1.39772525889903,0.162195586130651,0.296002653799916
"ENSG00000137502.10","RAB30","27314",450.986810954929,-0.153013925456353,0.123796044595722,-1.39740845514378,0.162290778006932,0.296145038356528
"ENSG00000241343.10","RPL36A","6173",381.833112879566,0.15710464968843,0.128075453120184,1.39687708448428,0.162450536701387,0.296405200587401
"ENSG00000171298.14","GAA","2548",5097.9562279069,0.0589910776582875,0.0433300724530417,1.3966763752775,0.162510911583565,0.296452631814065
"ENSG00000146950.13","SHROOM2","357",569.83584811959,0.133567223738365,0.10403340629054,1.39673017435582,0.162494726744175,0.296452631814065
