"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019693","ribose phosphate metabolic process","193/4935","381/11956",0.506561679790026,1.22724446678208,3.77932454037993,0.000107868336840802,0.00787586623782839,0.00649076524349914,"ADCY5/FBP1/DDIT4/MLXIPL/MPC2/PAPSS2/SLC25A25/ACLY/PYGL/MVD/HSD17B4/HSPA1A/NT5C2/SLC25A1/MVK/HK2/HK1/SULT2B1/ATP6V1A/ADCY9/KAT2B/HSPA8/NUDT18/ATP5MG/FAR2/GUCY1A2/APP/CROT/PRPS1/NDUFS5/DLD/MAGI3/NUDT3/UCP2/INSR/NME4/PINK1/NDUFV1/ELOVL5/FIS1/PDHB/DGAT2/PFKL/NDUFB6/ATP5PF/UPP1/ACSS1/GUK1/SLC27A2/NDUFA5/NDUFS4/ATP5MK/ABCD1/NDUFA2/PDE9A/MMUT/NUDT8/ATP5F1E/ACSS2/NDUFS2/ENO1/NDUFB9/ACOT2/BAD/TSPO/ELOVL1/ND3/NDUFB11/ARL2/PFAS/ATP5IF1/AK3/NDUFB4/ADA/SUCLG1/PDK4/VPS9D1/HMGCS1/CAD/NDUFS3/NDUFA1/ATP5MJ/GAPDH/BPNT1/ADK/PDK3/NUDT9/ADCY3/ADCY7/ENTPD7/ATP5F1A/NDUFA6/PRKAG2/TMSB4X/NUDT4/HACD2/PDK1/UCK1/ATP5MF/NME7/ACOT1/PPP2CA/EPHA2/NDUFAB1/NDUFB2/PANK3/SULT1A1/HDAC4/TGFB1/PDE7A/PPT1/PRPSAP2/GPI/PFKFB2/NDUFA12/GART/SLC25A13/ACSL4/NUDT5/ENTPD5/NDUFB7/COX11/ATP5F1B/G6PD/ATP5MC3/RPIA/NDUFB5/AK4/NCOR1/HMGCR/ALDOA/TKT/IER3/HSPA1B/NDUFV3/ACACB/ATP5F1C/PGAM1/OGDH/CASK/NDUFC2/OGDHL/DIP2A/DHTKD1/NMNAT1/PDE4D/ND4L/FIGNL1/NDUFA10/PGM1/PPARA/ALDOC/NDUFA3/HSD17B12/TIGAR/PPCS/MTHFD1/COASY/IMPDH1/GIT1/JMJD8/GMPS/PPAT/HINT1/ATP5ME/HIF1A/NDUFB3/BPGM/ATP5PD/PPCDC/APRT/PDE8B/CBFA2T3/PTH/DNAJC30/PFKM/PDE8A/SDHC/ATP5PO/ELOVL6/DCK/NUDT14/OGT/ADSS1/PKM/PRPS2/ATPSCKMT/ND5/NDUFS6/NADK/NUDT7/DLG1/PRPSAP1",193
"GO:0006066","alcohol metabolic process","138/4935","262/11956",0.526717557251908,1.27607601104434,3.78805830047177,0.000110137730230424,0.00793289327200219,0.00653776313302363,"DHRS3/LSS/CYP1B1/CYP1A1/SGPP1/SQLE/ALDH3B1/ACADVL/PCK2/SPTSSA/IDH1/ACLY/CAT/DHCR7/MVD/CACNA1H/FDFT1/DHRS7/MVK/SULT2B1/PCSK9/LDLRAP1/SPHK1/APP/AKR1C1/NUDT3/AKR1C2/AKR1B10/INSIG1/FDPS/PLPP1/ITPK1/DGAT2/DHRS4/IDH2/ACSS1/P2RY6/SOAT1/PNPLA2/ACAA2/DPAGT1/LIMA1/ALDH3B2/RDH11/EBP/DISP3/SNX17/ASAH1/ACSS2/GPD2/CEBPA/RDH12/INPP5J/LDLR/ALDH1A3/TPK1/SPR/ABCA2/GPER1/HMGCS1/PIP4P1/ISYNA1/CLN8/SMPD1/PTS/ERRFI1/BMP6/ITPKA/TKFC/NUDT4/SREBF1/ARV1/AKR1C3/SEC14L2/IDI1/SULT1A1/GDE1/MBTPS1/EPHX2/DPM2/SPTLC2/ALG12/SPTLC1/MSMO1/MECP2/PECR/PLPP6/PPARD/G6PD/APOE/SREBF2/NSDHL/PLPP2/TTC39B/PPIP5K2/ABCG1/ABCA5/ACO2/IDH3G/HMGCR/DEGS2/SOD1/PGP/PTAFR/DPM3/MPDU1/NFE2L1/DGKQ/AKR1B1/PLPP3/LBR/ALG13/ACP3/IPPK/CLN6/HSD17B7/IMPA2/ALG2/RFT1/COQ3/INPP5A/DHFR/DOLPP1/PTH/ALDH1A2/DPM1/COQ2/IDH3B/CBR4/GK/PARK7/IP6K2/SPTSSB/PLCB1/IP6K1/LRP5/DHCR24/AKR7A2",138
"GO:0099177","regulation of trans-synaptic signaling","150/4935","288/11956",0.520833333333333,1.26182033096927,3.77068526114586,0.000116122915980688,0.00825246856236089,0.0068011358370163,"FER1L4/CACNG4/PPP3CA/SLC4A8/RARA/SQSTM1/CX3CL1/SLC7A11/SLC38A1/CHRM1/SLC6A6/ZMYND8/UNC13A/CLSTN2/CDKL5/SLC38A2/ADGRB1/PRNP/FLOT1/DBN1/NPTN/DGKE/CDH1/FABP5/SYT7/YWHAH/PRKAR2B/EGFR/NPY5R/LRP8/DMPK/APP/STX1A/PPFIA2/PINK1/ADORA1/EDN1/KMT2A/KCNMB4/NRG3/SHANK2/GRIN2D/NEURL1/PFN1/GABBR1/OPHN1/NCDN/VGF/JAK2/AKAP12/MAPK3/PDE9A/AGER/ITPR3/DAG1/MPP2/CDK5/MAPK9/BRAF/SLC30A1/LARGE1/SLC1A1/TPRG1L/RAB5A/RNF19A/GPER1/HRAS/GNAI2/KAT2A/ZDHHC12/PNKD/KRAS/PFN2/ITPKA/SLC12A2/HIP1/SORCS2/PICK1/FBXL20/SERPINE2/STX4/STX3/EIF4E/SLC4A10/ADORA2B/SLC6A9/SYNGR1/MECP2/MAP1B/DNM1/DTNBP1/ARF1/PACSIN2/RIMS3/EFNB3/CDC20/APOE/EPHA4/PLCG1/PAFAH1B1/HMGCR/BEGAIN/RTN4/AKAP5/STXBP5/CASK/USP8/DVL1/VPS35/GRIK3/JPH3/DKK1/SYT12/PAIP2/APBA1/SYP/LGMN/FXR1/SYNGAP1/GIT1/EPHB2/PCDH8/GRIK4/RIMS4/HAP1/CHRNA5/ATP2A2/GRIN2C/RAP1B/CPLX1/RAP1A/MAPK8IP2/MTMR2/PPFIA3/KIF5B/NGFR/DISC1/BAIAP2/ARRB2/CLSTN3/BAIAP3/PLCB1/CLSTN1/SHISA9/VAMP2/GIPC1/SYAP1/SSH1/SYT1/PRRT1",150
"GO:1902903","regulation of supramolecular fiber organization","162/4935","314/11956",0.515923566878981,1.24992546415503,3.76253385279961,0.00011832191898804,0.00826252004058888,0.00680941959699366,"SCIN/PREX1/NRP1/CDH5/LIMCH1/CD47/TACSTD2/DLC1/DSTN/ARHGAP18/CX3CL1/FHOD1/CXCL12/MYADM/COTL1/S100A10/MAP2/CFL2/VASP/HSPA1A/RHPN1/BAIAP2L1/HSPA8/CDC42EP1/EVL/APP/PFDN2/NCK2/HIP1R/MEGF9/PYCARD/RNH1/SYNPO/RAC1/AP1AR/EDN1/PXN/CDKN1B/GSN/BRK1/TPM1/EML2/ARPC3/PFN1/BMERB1/DMTN/CYFIP2/ARFGEF1/CARMIL1/RHOA/PAK2/CLASP2/F11R/CLU/LIMA1/CAPZB/CARMIL3/TWF1/STMN1/LDLR/LIMK1/TMOD2/BRAF/ARL2/MAPRE3/CTTN/HDGFL3/WDR1/ARPC5/TOGARAM1/PFDN4/OCLN/TRIM27/RAPGEF3/SPTBN1/TMSB10/EPS8/WASHC3/SEMA5A/PFN2/CORO1A/ROCK1/HAUS8/TMSB4X/WASHC5/PICK1/PRKD1/NME7/CYRIB/FLII/PFDN1/SLC9A1/CDC42EP5/MID1IP1/MAPRE1/CGNL1/ARHGEF2/ARPC5L/MTPN/AKAP9/ACTG1/ABI2/MECP2/ADD1/MAP1B/ITGB1BP1/ARF1/SVIL/CLASP1/HAUS1/PIK3R1/RDX/APOE/CAMSAP1/SDC4/HSPA1B/CARMIL2/ATXN7/SPTB/PPFIA1/USP8/ARFIP2/KATNB1/PFDN5/TGFBR1/SPTAN1/ARHGAP35/DAPK3/EFEMP2/HAX1/FER/GIT1/ARPC2/RHOC/CORO1B/BIN1/ALOX15/MET/CAPG/KANK3/DIAPH3/BAIAP2/CCDC88A/SPTBN2/SYNPO2/NUMA1/LATS1/PARK7/SORBS3/PRKCD/NF2/ABITRAM/DCTN1/ASAP3/ALMS1/EPHA1/HAUS5/SSH1/DLG1/ARHGEF10L/TTC8/EMILIN1",162
"GO:0070252","actin-mediated cell contraction","42/4935","65/11956",0.646153846153846,1.56543371522095,3.83219916276953,0.000119364736046031,0.00826252004058888,0.00680941959699366,"LIMCH1/KCNJ8/KCNJ3/RNF207/CAV1/SHTN1/QKI/MYL6/DSC2/EPB41L5/ADORA1/GSN/TPM1/DSG2/ACTA2/FGF12/DSP/NEDD4L/GPD1L/MYL6B/SCN8A/ROCK1/CACNA1D/GJA1/CACNA1G/SLC9A1/JUP/AKAP9/FRMD6/PDE4D/CAMK2D/CTNNA3/ATP2A1/ATP2A2/NUP155/TNNT2/BIN1/ATP1A1/SCN1B/STC1/HCN4/DLG1",42
"GO:0001525","angiogenesis","184/4935","362/11956",0.50828729281768,1.2314251008973,3.74858170442296,0.000122375237588955,0.0083623079019119,0.00689165811685165,"RHOB/NRCAM/NRP1/CDH5/SULF1/CYP1B1/CD47/EFNB2/BCAS3/CX3CL1/PLXND1/MYH9/SAT1/EPAS1/GLUL/AMOTL1/KLF5/ANXA3/VEGFA/B4GALT1/TGFBI/TGFB2/PIK3R3/STARD13/TNFAIP2/HIPK2/CAV1/ACKR3/AKT1/ADGRB1/SLC31A1/EFNA1/HK2/SEMA6A/THBS1/VAV3/NOTCH3/COL4A3/ID1/AMOT/CEMIP2/SPHK1/COL18A1/EGR3/RNH1/EPHB4/LRG1/JAG1/EDN1/ADIPOR2/YJEFN3/KLF4/SHH/HDAC7/NINJ1/PLCD3/RHOA/AMOTL2/ADM/EPN1/WARS1/NRARP/SASH1/DAG1/CREB3L1/PPARG/COL27A1/EPN2/PAK4/HIPK1/ADAM8/PXDN/ATP5IF1/UNC5B/ERBB2/ATP2B4/DLL1/ALOX5/ADM2/LOXL2/VEZF1/CCN1/S100A7/CTSH/RAPGEF3/TERT/PDCL3/TNFAIP3/SEMA5A/ADAM15/HSPB1/ROCK1/ZC3H12A/SLC12A2/DDAH1/HOXA5/HSPG2/PRKD1/STK4/EPGN/RAMP1/CLIC4/PTGIS/HGS/NOTCH2/EPHA2/PRKD2/JUP/SRPK2/GRN/JAK1/MED1/ANXA2/TGFB1/PIK3C2A/SPRED1/ITGAV/GATA2/BRCA1/PDCD6/SCG2/ACTG1/PRCP/MECP2/ITGB1BP1/EDN2/RUNX1/FBXW7/ATP5F1B/EIF2AK3/MAP2K5/FGFR2/FOXO4/SP100/WNK1/E2F2/NIBAN2/PLCG1/GPNMB/FZD4/RLN2/VAV2/BTG1/ANGPTL4/NR4A1/MFGE8/MYDGF/TGFBR1/SP1/VEGFB/STIM1/SHC1/TGFA/AGGF1/JMJD8/FLT4/EPHB2/BMPR1A/HS6ST1/FZD5/PDPK1/HIF1A/APOLD1/MMP19/GBX2/CARD10/NGFR/CALD1/VASH1/ERAP1/FMNL3/CXCL17/ATF2/PKM/KRIT1/EPHA1/PTPRJ/CCM2/SEMA3E/ITGA2B/PKNOX1/EMILIN1/C5AR1/ZNF304",184
"GO:0009152","purine ribonucleotide biosynthetic process","99/4935","180/11956",0.55,1.33248226950355,3.76812001462776,0.000126459007078551,0.00853198111048955,0.00703149149285531,"ADCY5/MPC2/PAPSS2/ACLY/SLC25A1/ATP6V1A/ADCY9/ATP5MG/GUCY1A2/NDUFS5/DLD/NME4/PINK1/NDUFV1/ELOVL5/PDHB/NDUFB6/ATP5PF/ACSS1/SLC27A2/NDUFA5/NDUFS4/ATP5MK/NDUFA2/MMUT/ATP5F1E/ACSS2/NDUFS2/ENO1/NDUFB9/ELOVL1/ND3/NDUFB11/PFAS/AK3/NDUFB4/ADA/PDK4/VPS9D1/NDUFS3/NDUFA1/ATP5MJ/ADK/PDK3/ADCY3/ADCY7/ATP5F1A/NDUFA6/PRKAG2/TMSB4X/HACD2/PDK1/ATP5MF/NME7/NDUFAB1/NDUFB2/PANK3/TGFB1/PPT1/NDUFA12/GART/SLC25A13/ACSL4/NDUFB7/COX11/ATP5F1B/ATP5MC3/NDUFB5/AK4/ALDOA/NDUFV3/ACACB/ATP5F1C/NDUFC2/DIP2A/ND4L/NDUFA10/PPARA/NDUFA3/HSD17B12/PPCS/MTHFD1/COASY/IMPDH1/GMPS/PPAT/ATP5ME/NDUFB3/ATP5PD/PPCDC/APRT/DNAJC30/SDHC/ATP5PO/ELOVL6/ADSS1/ATPSCKMT/ND5/NDUFS6",99
"GO:0050708","regulation of protein secretion","98/4935","178/11956",0.550561797752809,1.33384333413021,3.76214748964708,0.000129644641001354,0.00862628397400199,0.00710920964224555,"ADCY5/PPP3CA/MYO18A/INHBB/PER2/SERP1/MPC2/ADAM9/ABAT/PCK2/TIAM1/ANKRD1/TGFB2/IER3IP1/PPID/SYT7/EGFR/STX1A/UCP2/PPIA/RHBDF2/PFKL/ENSA/SOX4/AACS/GPR68/ANO1/TCIRG1/TMEM132A/JAK2/TM7SF3/PPARG/MIDN/TMED10/BAD/ADAM8/KCNN4/ALOX5/GPER1/BMAL1/EFNA5/TARDBP/ENY2/BMP6/NR1H2/PIM3/SLC12A2/PICK1/SEC24A/SREBF1/STX4/C2CD2L/LLGL2/IRS1/SLC16A1/GIPR/TGFB1/DPH3/PFKFB2/FRMD4A/ACSL4/RHBDF1/PLA2G6/APOE/ABCG1/CDK16/HMGCR/RPH3AL/SERGEF/STXBP5/VPS35/CD2AP/C1QTNF3/GOLPH3L/GPR27/GNA11/TLR2/HIF1A/APBB3/RFX3/PDE8B/PRKAR1A/PFKM/LRRC8A/SLC30A8/UQCC2/DNAJC1/BAIAP3/HCAR2/FOXO1/PLCB1/BMP8A/RHBDD3/HLA-DRB1/KCNJ11/NADK/LRP5/FGB",98
"GO:0051338","regulation of transferase activity","237/4935","479/11956",0.494780793319415,1.1987029716164,3.72114685821784,0.000131093621368511,0.00862628397400199,0.00710920964224555,"CDKN1A/ERBB4/HSP90AA1/TNFSF15/NHERF1/RET/ADAM9/PKIA/TPD52L1/ADRA2C/FGFR3/PDGFB/CCNG1/VEGFA/CCND1/FIRRM/SPRY4/TGFB2/DBNDD1/CAV1/GSKIP/AKT1/NEDD9/PRNP/PRLR/CHMP6/RALB/EFNA1/CD24/THBS1/CAMK2N1/EEF1A2/KAT2B/PKIB/PRKAR2B/EGFR/GPRC5A/LRP8/APP/CDK5RAP3/CDKN2C/PYCARD/EPHB4/MAP3K5/PPIA/INSR/PINK1/MST1R/CALM3/EDN1/CDKN2B/CDKN1B/UBE2S/KLF4/CALM1/DIPK2A/MRNIP/BAG2/RHOA/PAK2/JAK2/DDR1/ACTB/DUSP16/MAPK3/WARS1/FGFR4/ERBB3/LMO4/PTGES3/TOM1L1/SASH1/CACUL1/UBE2L3/RFC5/PPARG/MIDN/HEXIM1/LIMK1/BAD/DOK7/SNX6/MAPRE3/TSC2/TCP1/HSP90AB1/ERBB2/STRADB/GTPBP4/SERINC1/CCT4/ATP2B4/CBL/TSG101/PDCD4/DUSP3/XRCC6/HRAS/RAP2C/MAP3K4/MAPK15/CCN1/SFN/TRIM27/CBLB/CDC14B/SMPD1/CALM2/ERRFI1/DBI/CCNYL1/PHPT1/HSPB1/MAP3K12/TXN/KSR1/ALS2/PRKAG2/TAOK3/RBL2/MAP2K1/AXIN2/PSMD10/EPGN/HGS/ARRDC4/PPP2CA/ERN1/EPHA2/PIF1/CHTF18/AURKB/PRDX3/SPRED1/SMAD7/SRCIN1/RFC2/NVL/CENPE/MYC/WWTR1/PABPN1/BCCIP/VPS25/ITGB1BP1/DTNBP1/FBXW7/MAP2K5/CDC20/FGFR2/APOE/EIF4A2/IRAK1/EPHA4/BAG5/MACROH2A1/RFC4/GRHL2/ZNF622/ZNF16/CDKN2A/PILRB/AIDA/SOD1/TSPYL2/DTX3L/CDC6/CCNA2/IL6R/CCNI/JTB/PNKP/EEF1A1/TRIB3/ZFP36/CCNH/DUSP22/TIGAR/MST1/JMJD8/FLT4/ADAR/RTRAF/EPHB2/PRIM2/HNRNPD/CASS4/MAP3K13/TARBP2/CCNE1/COPS8/CCNT1/PHB1/POLG2/PDPK1/SOCS4/GTF2H1/DVL2/PRKAR2A/SMCR8/CCNG2/RAP1A/LATS2/CDKN3/ZFP91/DLG3/PRKAR1A/DNAJA1/MET/CDC25C/CCND3/CARD10/TAB1/CAB39/CCDC88A/TNFRSF10A/LATS1/MARCHF6-DT/CARD14/CLSPN/PARK7/SPTSSB/POT1/PRKCD/HLA-DRB1/DUSP10/CHP1/GPRC5B/EPHA1/PTPRJ/TRAF4/TNFRSF10B/SYAP1/BANF1/LRP5/CEMIP/C5AR1",237
"GO:0006753","nucleoside phosphate metabolic process","239/4935","484/11956",0.493801652892562,1.19633081296524,3.69666809116211,0.000143812475652897,0.00934781091743827,0.00770384417072577,"ADCY5/FBP1/DDIT4/MLXIPL/MPC2/PAPSS2/CNP/PCK2/SLC25A25/IDH1/ACLY/NNT/MVD/HSD17B4/HSPA1A/NT5C2/SLC25A1/MVK/HK2/HK1/SULT2B1/ATP6V1A/ADCY9/KAT2B/HSPA8/NUDT18/ATP5MG/FAR2/GUCY1A2/APP/CROT/PRPS1/NDUFS5/DLD/MDH1/MAGI3/NUDT3/UCP2/INSR/NME4/PINK1/NDUFV1/ELOVL5/FIS1/PDHB/DGAT2/PFKL/TP53/NDUFB6/RRM2/ATP5PF/UPP1/IDH2/ACSS1/GUK1/PARP9/SLC27A2/NDUFA5/NAPRT/NDUFS4/ATP5MK/ABCD1/ALDH1L2/NDUFA2/PDE9A/MMUT/HAAO/QPRT/NUDT8/ATP5F1E/SAMHD1/ACSS2/NDUFS2/ENO1/GPD2/NDUFB9/SMPDL3A/ACOT2/BAD/TSPO/ELOVL1/ND3/NDUFB11/ARL2/PFAS/ATP5IF1/AK3/GPD1L/NDUFB4/ADA/SUCLG1/PDK4/RRM2B/VPS9D1/HMGCS1/CAD/KYNU/NDUFS3/DERA/NDUFA1/ATP5MJ/GAPDH/BPNT1/DGUOK/MDH2/PARP16/ADK/PDK3/NUDT9/ADCY3/ADCY7/ENTPD7/ATP5F1A/NDUFA6/PRKAG2/TMSB4X/NADSYN1/NUDT4/HACD2/PDK1/UCK1/ATP5MF/NME7/ACOT1/ME2/PTGIS/PPP2CA/EPHA2/NDUFAB1/NDUFB2/SLC52A3/PANK3/RRM1/SULT1A1/HDAC4/TGFB1/PDE7A/PPT1/PRPSAP2/OGG1/GPI/PFKFB2/NUDT12/NDUFA12/GART/SLC25A13/ACSL4/NUDT5/ENTPD5/NDUFB7/COX11/ATP5F1B/G6PD/ATP5MC3/SMUG1/MACROH2A1/RPIA/RBKS/NDUFB5/NAMPT/AK4/NCOR1/HMGCR/ALDOA/UNG/TKT/IER3/HSPA1B/NDUFV3/ACACB/ATP5F1C/PGAM1/OGDH/CASK/NDUFC2/OGDHL/DIP2A/DHTKD1/NMNAT1/PDE4D/FCSK/ND4L/FIGNL1/NDUFA10/PGM1/PPARA/ALDOC/NDUFA3/HSD17B12/TIGAR/PPCS/MTHFD1/ACP3/COASY/TDG/IMPDH1/GIT1/JMJD8/AK8/NQO1/GMPS/PPAT/HINT1/AK9/ENTPD8/ATP5ME/HIF1A/NDUFB3/BPGM/ATP5PD/DTYMK/PPCDC/APRT/PDE8B/CBFA2T3/PTH/DNAJC30/DCTPP1/PFKM/PDE8A/SDHC/ATP5PO/ELOVL6/DCK/NUDT14/PARK7/OGT/ADSS1/ENTPD2/GUCA1B/PKM/PRPS2/ATPSCKMT/ND5/NDUFS6/NADK/NUDT7/DLG1/PRPSAP1",239
"GO:0050804","modulation of chemical synaptic transmission","149/4935","287/11956",0.519163763066202,1.25777547137174,3.70582238502333,0.000149043304368208,0.0095710941238861,0.00788785934215004,"FER1L4/CACNG4/PPP3CA/SLC4A8/RARA/SQSTM1/CX3CL1/SLC7A11/SLC38A1/CHRM1/SLC6A6/ZMYND8/UNC13A/CLSTN2/CDKL5/SLC38A2/ADGRB1/PRNP/FLOT1/DBN1/NPTN/DGKE/CDH1/SYT7/YWHAH/PRKAR2B/EGFR/NPY5R/LRP8/DMPK/APP/STX1A/PPFIA2/PINK1/ADORA1/EDN1/KMT2A/KCNMB4/NRG3/SHANK2/GRIN2D/NEURL1/PFN1/GABBR1/OPHN1/NCDN/VGF/JAK2/AKAP12/MAPK3/PDE9A/AGER/ITPR3/DAG1/MPP2/CDK5/MAPK9/BRAF/SLC30A1/LARGE1/SLC1A1/TPRG1L/RAB5A/RNF19A/GPER1/HRAS/GNAI2/KAT2A/ZDHHC12/PNKD/KRAS/PFN2/ITPKA/SLC12A2/HIP1/SORCS2/PICK1/FBXL20/SERPINE2/STX4/STX3/EIF4E/SLC4A10/ADORA2B/SLC6A9/SYNGR1/MECP2/MAP1B/DNM1/DTNBP1/ARF1/PACSIN2/RIMS3/EFNB3/CDC20/APOE/EPHA4/PLCG1/PAFAH1B1/HMGCR/BEGAIN/RTN4/AKAP5/STXBP5/CASK/USP8/DVL1/VPS35/GRIK3/JPH3/DKK1/SYT12/PAIP2/APBA1/SYP/LGMN/FXR1/SYNGAP1/GIT1/EPHB2/PCDH8/GRIK4/RIMS4/HAP1/CHRNA5/ATP2A2/GRIN2C/RAP1B/CPLX1/RAP1A/MAPK8IP2/MTMR2/PPFIA3/KIF5B/NGFR/DISC1/BAIAP2/ARRB2/CLSTN3/BAIAP3/PLCB1/CLSTN1/SHISA9/VAMP2/GIPC1/SYAP1/SSH1/SYT1/PRRT1",149
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","16/4935","19/11956",0.842105263157895,2.0401642403882,3.80408318244041,0.000156286446815898,0.00991674716105639,0.00817272359101182,"NDUFA4/COX7B/COX8A/CYCS/COX4I1/COX7A2/COX6C/COX6B1/COX6A1/COX5A/COX7A2L/COX2/COX5B/COX7C/COX15/COX1",16
"GO:1901617","organic hydroxy compound biosynthetic process","89/4935","160/11956",0.55625,1.34762411347518,3.71126004362249,0.000160363258890285,0.00992432181459518,0.00817896611677806,"LSS/MALRD1/SQLE/PER2/SLC7A11/CDH3/PCK2/SPTSSA/ACLY/GATA3/DHCR7/TGFB2/MVD/CACNA1H/PDXK/FDFT1/MVK/PSAT1/SPHK1/FAXDC2/INSIG1/FDPS/SCP2/P2RY6/CYB5R1/SLC27A2/ACAA2/FGFR4/EBP/ASAH1/OSBPL9/HSD17B10/SPR/ABCA2/OSBPL7/GPER1/HMGCS1/ISYNA1/PTS/ERRFI1/BMP6/ITPKA/ABCD3/PRKAG2/SREBF1/ARV1/AKR1C3/SEC14L2/IDI1/MBTPS1/GPR37/SPTLC2/SPTLC1/MSMO1/PLPP6/G6PD/APOE/SREBF2/NSDHL/PPIP5K2/ABCG1/PNPO/HMGCR/TH/SOD1/PMEL/ERG28/PGP/ATP7A/VPS35/PTAFR/ACOX2/DGKQ/GATD1/LBR/IPPK/HSD17B7/IMPA2/SLC27A5/DHFR/ALOX15/PTH/TYRP1/PARK7/IP6K2/SPTSSB/IP6K1/GIPC1/DHCR24",89
"GO:0033674","positive regulation of kinase activity","110/4935","204/11956",0.53921568627451,1.30635516617995,3.70001328086415,0.000160648244614424,0.00992432181459518,0.00817896611677806,"CDKN1A/ERBB4/HSP90AA1/TNFSF15/RET/ADAM9/TPD52L1/ADRA2C/FGFR3/PDGFB/VEGFA/CCND1/TGFB2/AKT1/NEDD9/PRNP/PRLR/RALB/EFNA1/CD24/THBS1/EEF1A2/EGFR/LRP8/EPHB4/MAP3K5/PPIA/INSR/PINK1/MST1R/CALM3/EDN1/CALM1/DIPK2A/MRNIP/RHOA/JAK2/DDR1/FGFR4/ERBB3/LMO4/TOM1L1/SASH1/CACUL1/BAD/DOK7/MAPRE3/HSP90AB1/ERBB2/STRADB/ATP2B4/XRCC6/HRAS/MAP3K4/CCN1/CALM2/MAP3K12/TXN/ALS2/PRKAG2/TAOK3/MAP2K1/AXIN2/PSMD10/EPGN/PPP2CA/ERN1/EPHA2/SRCIN1/CENPE/ITGB1BP1/FBXW7/MAP2K5/FGFR2/IRAK1/EPHA4/ZNF622/ZNF16/PILRB/IL6R/JTB/TIGAR/FLT4/CASS4/MAP3K13/COPS8/PHB1/PDPK1/DVL2/RAP1A/ZFP91/DLG3/MET/CCND3/CARD10/TAB1/CAB39/CCDC88A/TNFRSF10A/CARD14/CLSPN/PARK7/PRKCD/HLA-DRB1/GPRC5B/EPHA1/TRAF4/TNFRSF10B/SYAP1/CEMIP",110
"GO:0097193","intrinsic apoptotic signaling pathway","140/4935","268/11956",0.522388059701492,1.26558695882291,3.68657372727657,0.000161991744440859,0.00992432181459518,0.00817896611677806,"CDKN1A/CYP1B1/SGPP1/DDIT4/ZNF385A/RPS27L/NHERF1/CXCL12/PLEKHF1/BNIP3/PHLDA3/SGMS1/HIPK2/CAV1/ACKR3/GSKIP/AKT1/FNIP2/HSPA1A/HYOU1/CD24/NACC2/BCL3/NCK2/BAX/PYCARD/MAP3K5/PPIA/PINK1/FIS1/TP53/HERPUD1/TNFRSF1A/TMEM109/DYRK2/JAK2/CLU/MYBBP1A/S100A9/MOAP1/PLAUR/DAPK2/MDM2/ATP2A3/USP28/NOC2L/ENO1/CREB3L1/TMBIM6/CHAC1/CYCS/USP15/MSH6/BAD/HIPK1/CEBPB/RRM2B/HRAS/NDUFS3/PPIF/SFN/PPP1R13B/CASP9/HSPB1/DNAJC10/PLAGL2/SYVN1/PDK1/CASP6/HELLS/GRINA/BBC3/RRN3/BDKRB2/ERN1/EPHA2/ARHGEF2/TRIAP1/STYXL1/TMEM117/BRCA1/EDA2R/MYC/BAG6/CYLD/ERCC2/DDIAS/FBXW7/ATM/PIK3R1/PYCR1/ARL6IP5/EIF2AK3/BAG5/FBXO7/E2F2/ZNF622/APAF1/MCL1/IER3/SOD1/JMY/BAK1/NOL3/PRKDC/FIGNL1/WFS1/COA8/ATP2A1/AIFM1/TAF9/MAGEA3/TRIB3/BOK/S100A8/SHISA5/SELENOK/DDX5/BCL2L1/CUL1/HINT1/HIF1A/SERINC3/HNRNPK/STK24/DNAJA1/DDIT3/BCL2/MUC1/IVNS1ABP/VDAC2/PARK7/RRP8/ATF2/RAD9A/PRKCD/CUL4A/CRIP1/TNFRSF10B/URI1",140
"GO:0022408","negative regulation of cell-cell adhesion","68/4935","117/11956",0.581196581196581,1.40806207189186,3.71860914605978,0.000164993714996557,0.00998595362571018,0.00822975895726051,"ASS1/CXCL12/CD9/MYADM/VEGFA/AKT1/PRNP/HLA-E/SPINT2/CDH1/EPB41L5/IL1RN/SCRIB/RIPOR2/B4GALNT2/JAG1/DLG5/KLF4/SHH/TNFRSF21/JAK2/NRARP/TWSG1/PODXL/VTCN1/CEBPB/ERBB2/GTPBP4/METTL3/DUSP3/ASCL2/CBLB/IL4R/BMP6/PAWR/ZC3H12A/HMGB1/LGALS3/SCGB1A1/SERPINE2/RC3H2/VSIR/TGFB1/SMAD7/SOCS6/RUNX1/TMEM131L/RDX/MAP2K5/WNK1/GPNMB/SDC4/MBP/ZBTB7B/NDFIP1/SH2B3/PPARA/JAK3/CD274/DUSP22/TMX1/PRKAR1A/RC3H1/PRKCD/NF2/HLA-DRB1/ZC3H8/DLG1",68
